-------------------------------------------------------------------------------
Unless stated otherwise, all data in the OATH Dataset is licensed under a
<a href="https://creativecommons.org/licenses/by/4.0/">Creative Commons 4.0 
Attribution License (CC BY 4.0)</a> and the accompanying source code is 
licensed under a <a href="https://opensource.org/licenses/BSD-2-Clause">
BSD-2-Clause License</a>.
In particular, all actual image data included in the tarball are modified from 
the <a href="https://www.nasa.gov/mission_pages/themis/spacecraft/asi.html">
THEMIS all-sky imagers </a>.

We thank H. Frey for giving us permission to include these data.
Copyright for these data remains with NASA.

We acknowledge NASA contract NAS5-02099 and V. Angelopoulos for use of data 
from the THEMIS Mission. Specifically: S. Mende and E. Donovan for use of the
ASI data, the CSA for logistical support in fielding and data retrieval from
the GBO stations, and NSF for support of GIMNAST through grant AGS-1004736.
-------------------------------------------------------------------------------
class2,class6,picNum,picType,rotAng
1,3,02005,cloudy,187
1,3,02006,cloudy,055
1,3,02007,cloudy,255
1,3,02008,cloudy,287
1,3,02009,cloudy,252
1,3,02010,cloudy,013
1,3,02011,cloudy,051
1,3,02012,cloudy,170
1,3,02013,cloudy,024
1,3,02014,cloudy,106
1,3,02015,cloudy,132
1,3,02016,cloudy,086
1,5,02017,noaurora,277
1,5,02018,noaurora,270
1,5,02019,noaurora,017
1,5,02020,noaurora,075
1,5,02021,noaurora,290
1,5,02022,noaurora,105
1,5,02023,noaurora,238
1,5,02024,noaurora,253
1,5,02025,noaurora,039
1,5,02026,noaurora,095
1,5,02027,noaurora,006
1,5,02028,noaurora,077
1,5,02029,noaurora,028
1,5,02030,noaurora,341
1,5,02031,noaurora,020
1,5,02032,noaurora,225
1,5,02033,noaurora,299
1,5,02034,noaurora,074
1,5,02035,noaurora,318
1,5,02036,noaurora,309
1,5,02037,noaurora,161
1,5,02038,noaurora,162
1,5,02039,noaurora,159
1,5,02040,noaurora,149
1,5,02041,noaurora,177
1,5,02042,noaurora,063
1,5,02043,noaurora,193
1,5,02044,noaurora,200
0,0,02045,arc,135
0,0,02046,arc,240
0,0,02047,arc,262
0,0,02048,arc,019
0,0,02049,arc,066
0,0,02050,arc,240
0,0,02051,arc,252
0,0,02052,arc,330
1,5,02053,noaurora,200
1,5,02054,noaurora,291
1,5,02055,noaurora,348
1,5,02056,noaurora,154
1,5,02057,noaurora,144
1,5,02058,noaurora,022
1,5,02059,noaurora,316
1,5,02060,noaurora,117
1,5,02061,noaurora,152
1,5,02062,noaurora,177
1,5,02063,noaurora,143
1,5,02064,noaurora,073
1,5,02065,noaurora,112
1,5,02066,noaurora,137
1,5,02067,noaurora,236
1,5,02068,noaurora,202
1,5,02069,noaurora,250
1,5,02070,noaurora,116
1,5,02071,noaurora,014
1,5,02072,noaurora,182
1,5,02073,noaurora,115
1,5,02074,noaurora,201
1,5,02075,noaurora,252
1,5,02076,noaurora,175
1,5,02077,noaurora,263
1,5,02078,noaurora,213
1,5,02079,noaurora,021
1,5,02080,noaurora,267
1,5,02081,noaurora,298
1,5,02082,noaurora,068
1,5,02083,noaurora,103
1,5,02084,noaurora,185
1,5,02085,noaurora,358
1,5,02086,noaurora,092
1,5,02087,noaurora,188
1,5,02088,noaurora,350
1,5,02089,noaurora,168
1,5,02090,noaurora,046
1,5,02091,noaurora,149
1,5,02092,noaurora,086
1,5,02093,noaurora,265
1,5,02094,noaurora,209
1,5,02095,noaurora,117
1,5,02096,noaurora,040
0,2,02097,discrete,067
0,2,02098,discrete,079
0,2,02099,discrete,010
0,2,02100,discrete,062
0,2,02101,discrete,320
0,2,02102,discrete,344
0,2,02103,discrete,018
0,2,02104,discrete,017
0,2,02105,discrete,213
0,2,02106,discrete,182
0,2,02107,discrete,352
0,2,02108,discrete,065
0,2,02109,discrete,290
0,2,02110,discrete,095
0,2,02111,discrete,179
0,2,02112,discrete,310
0,2,02113,discrete,077
0,2,02114,discrete,016
0,2,02115,discrete,184
0,2,02116,discrete,073
0,2,02117,discrete,017
0,2,02118,discrete,156
0,2,02119,discrete,265
0,2,02120,discrete,358
0,2,02121,discrete,115
0,2,02122,discrete,199
0,2,02123,discrete,016
0,2,02124,discrete,165
0,2,02125,discrete,357
0,2,02126,discrete,339
0,2,02127,discrete,290
0,2,02128,discrete,220
0,2,02129,discrete,011
0,2,02130,discrete,312
0,2,02131,discrete,320
0,2,02132,discrete,236
0,2,02133,discrete,249
0,2,02134,discrete,124
0,2,02135,discrete,150
0,2,02136,discrete,228
0,2,02137,discrete,122
0,2,02138,discrete,241
0,2,02139,discrete,090
0,2,02140,discrete,018
0,2,02141,discrete,337
0,2,02142,discrete,163
0,2,02143,discrete,350
0,2,02144,discrete,357
0,2,02145,discrete,117
0,2,02146,discrete,082
0,0,02147,arc,306
0,0,02148,arc,178
0,0,02149,arc,077
0,0,02150,arc,319
0,0,02151,arc,304
0,0,02152,arc,339
0,0,02153,arc,236
0,0,02154,arc,011
0,0,02155,arc,024
0,0,02156,arc,136
0,0,02157,arc,008
0,0,02158,arc,116
0,0,02159,arc,105
0,0,02160,arc,114
0,0,02161,arc,245
0,0,02162,arc,090
0,0,02163,arc,122
0,0,02164,arc,293
0,0,02165,arc,272
0,0,02166,arc,313
0,0,02167,arc,343
0,0,02168,arc,294
0,0,02169,arc,131
0,0,02170,arc,057
0,0,02171,arc,332
0,0,02172,arc,325
0,0,02173,arc,172
0,0,02174,arc,128
0,0,02175,arc,335
0,0,02176,arc,086
0,0,02177,arc,194
0,0,02178,arc,060
0,0,02179,arc,212
0,0,02180,arc,063
0,0,02181,arc,349
0,0,02182,arc,142
0,0,02183,arc,252
0,0,02184,arc,301
0,2,02185,discrete,138
0,2,02186,discrete,186
0,2,02187,discrete,088
0,2,02188,discrete,134
0,2,02189,discrete,064
0,2,02190,discrete,184
0,2,02191,discrete,057
0,2,02192,discrete,135
0,2,02193,discrete,268
0,2,02194,discrete,354
0,2,02195,discrete,278
0,2,02196,discrete,230
0,2,02197,discrete,048
0,2,02198,discrete,183
0,2,02199,discrete,048
0,2,02200,discrete,062
0,2,02201,discrete,049
0,2,02202,discrete,171
0,2,02203,discrete,231
0,2,02204,discrete,098
0,2,02205,discrete,106
0,2,02206,discrete,334
0,2,02207,discrete,193
0,2,02208,discrete,258
0,2,02209,discrete,033
0,2,02210,discrete,048
0,2,02211,discrete,153
0,2,02212,discrete,031
0,2,02213,discrete,153
0,2,02214,discrete,230
0,2,02215,discrete,040
0,2,02216,discrete,210
0,2,02217,discrete,020
0,2,02218,discrete,002
0,2,02219,discrete,040
0,2,02220,discrete,309
0,2,02221,discrete,154
0,2,02222,discrete,239
0,2,02223,discrete,166
0,2,02224,discrete,287
0,1,02225,diffuse,041
0,1,02226,diffuse,258
0,1,02227,diffuse,187
0,1,02228,diffuse,030
0,1,02229,diffuse,358
0,1,02230,diffuse,149
0,1,02231,diffuse,032
0,1,02232,diffuse,034
0,1,02233,diffuse,310
0,1,02234,diffuse,162
0,1,02235,diffuse,018
0,1,02236,diffuse,133
0,2,02237,discrete,305
0,2,02238,discrete,339
0,2,02239,discrete,211
0,2,02240,discrete,163
0,2,02241,discrete,076
0,2,02242,discrete,266
0,2,02243,discrete,152
0,2,02244,discrete,156
0,2,02245,discrete,275
0,2,02246,discrete,007
0,2,02247,discrete,240
0,2,02248,discrete,073
0,2,02249,discrete,034
0,2,02250,discrete,218
0,2,02251,discrete,043
0,2,02252,discrete,102
0,2,02253,discrete,165
0,1,02254,diffuse,230
0,1,02255,diffuse,022
0,1,02256,diffuse,321
0,2,02257,discrete,047
0,2,02258,discrete,033
0,1,02259,diffuse,158
0,1,02260,diffuse,258
0,1,02261,diffuse,298
0,1,02262,diffuse,327
0,1,02263,diffuse,045
0,0,02264,arc,231
0,0,02265,arc,275
0,0,02266,arc,113
0,1,02267,diffuse,201
0,1,02268,diffuse,298
0,1,02269,diffuse,343
0,1,02270,diffuse,014
0,1,02271,diffuse,290
0,1,02272,diffuse,109
0,2,02273,discrete,252
0,2,02274,discrete,305
0,2,02275,discrete,113
0,2,02276,discrete,326
0,2,02277,discrete,282
0,2,02278,discrete,070
0,2,02279,discrete,270
0,2,02280,discrete,124
0,2,02281,discrete,245
0,2,02282,discrete,347
0,2,02283,discrete,130
0,2,02284,discrete,232
0,2,02285,discrete,155
0,2,02286,discrete,267
0,2,02287,discrete,181
0,2,02288,discrete,229
0,2,02289,discrete,211
0,2,02290,discrete,199
0,1,02291,diffuse,253
0,1,02292,diffuse,231
0,1,02293,diffuse,110
0,1,02294,diffuse,111
0,1,02295,diffuse,315
0,1,02296,diffuse,163
0,1,02297,diffuse,061
0,1,02298,diffuse,184
0,1,02299,diffuse,169
0,1,02300,diffuse,201
0,1,02301,diffuse,232
0,1,02302,diffuse,228
0,1,02303,diffuse,255
0,1,02304,diffuse,316
0,1,02305,diffuse,150
0,1,02306,diffuse,274
0,1,02307,diffuse,043
0,1,02308,diffuse,305
0,1,02309,diffuse,047
1,3,02310,cloudy,332
1,3,02311,cloudy,255
1,3,02312,cloudy,266
1,3,02313,cloudy,122
1,3,02314,cloudy,111
1,3,02315,cloudy,052
1,3,02316,cloudy,283
1,3,02317,cloudy,302
1,3,02318,cloudy,342
1,3,02319,cloudy,277
1,3,02320,cloudy,270
1,3,02321,cloudy,017
1,3,02322,cloudy,075
1,3,02323,cloudy,290
1,3,02324,cloudy,105
1,3,02325,cloudy,238
1,3,02326,cloudy,253
1,3,02327,cloudy,039
1,3,02328,cloudy,095
1,3,02329,cloudy,006
0,0,02330,arc,207
0,0,02331,arc,201
0,0,02332,arc,280
0,2,02333,discrete,248
0,2,02334,discrete,310
0,2,02335,discrete,173
0,2,02336,discrete,314
0,2,02337,discrete,083
0,2,02338,discrete,260
0,2,02339,discrete,261
0,2,02340,discrete,097
0,2,02341,discrete,276
0,1,02342,diffuse,127
0,1,02343,diffuse,104
0,1,02344,diffuse,067
0,1,02345,diffuse,164
0,1,02346,diffuse,081
0,1,02347,diffuse,035
0,1,02348,diffuse,294
0,1,02349,diffuse,203
0,0,02350,arc,278
0,0,02351,arc,318
0,0,02352,arc,323
0,0,02353,arc,240
0,0,02354,arc,149
0,0,02355,arc,090
0,0,02356,arc,066
0,0,02357,arc,290
0,0,02358,arc,136
0,0,02359,arc,315
0,0,02360,arc,126
0,0,02361,arc,167
0,0,02362,arc,291
0,0,02363,arc,255
0,0,02364,arc,311
0,0,02365,arc,151
0,0,02366,arc,271
0,0,02367,arc,038
0,0,02368,arc,248
0,0,02369,arc,008
0,0,02370,arc,211
0,0,02371,arc,231
0,0,02372,arc,018
0,0,02373,arc,114
0,0,02374,arc,004
0,0,02375,arc,247
0,0,02376,arc,077
0,0,02377,arc,333
0,0,02378,arc,011
0,0,02379,arc,289
0,0,02380,arc,004
1,5,02381,noaurora,246
1,5,02382,noaurora,100
1,5,02383,noaurora,221
1,5,02384,noaurora,017
1,5,02385,noaurora,015
1,5,02386,noaurora,310
1,5,02387,noaurora,327
1,5,02388,noaurora,262
1,5,02389,noaurora,284
1,5,02390,noaurora,072
1,4,02391,moon,136
1,4,02392,moon,315
1,4,02393,moon,126
1,4,02394,moon,167
1,4,02395,moon,291
1,4,02396,moon,255
1,4,02397,moon,311
1,4,02398,moon,151
1,4,02399,moon,271
1,5,02400,noaurora,031
1,4,02401,moon,038
0,2,02402,discrete,332
0,2,02403,discrete,157
0,2,02404,discrete,297
0,2,02405,discrete,288
0,2,02406,discrete,264
0,2,02407,discrete,313
0,2,02408,discrete,172
0,2,02409,discrete,291
0,2,02410,discrete,322
0,2,02411,discrete,095
0,2,02412,discrete,020
0,2,02413,discrete,296
0,2,02414,discrete,209
0,2,02415,discrete,108
0,2,02416,discrete,333
0,2,02417,discrete,003
0,2,02418,discrete,122
0,2,02419,discrete,062
0,2,02420,discrete,325
0,0,02421,arc,311
0,0,02422,arc,235
0,0,02423,arc,188
0,0,02424,arc,306
0,0,02425,arc,200
0,0,02426,arc,128
0,0,02427,arc,168
0,0,02428,arc,351
0,0,02429,arc,218
0,0,02430,arc,130
0,0,02431,arc,163
0,0,02432,arc,332
0,0,02433,arc,028
0,0,02434,arc,104
0,0,02435,arc,034
0,0,02436,arc,330
0,0,02437,arc,076
0,0,02438,arc,342
0,2,02439,discrete,008
0,2,02440,discrete,166
0,2,02441,discrete,298
0,2,02442,discrete,165
0,2,02443,discrete,248
0,2,02444,discrete,042
0,2,02445,discrete,187
0,2,02446,discrete,286
0,2,02447,discrete,027
0,2,02448,discrete,030
0,2,02449,discrete,037
0,2,02450,discrete,101
0,2,02451,discrete,295
1,5,02452,noaurora,031
1,5,02453,noaurora,057
1,5,02454,noaurora,044
1,5,02455,noaurora,056
1,5,02456,noaurora,336
1,5,02457,noaurora,101
1,5,02458,noaurora,224
1,5,02459,noaurora,169
1,5,02460,noaurora,077
0,1,02461,diffuse,047
0,1,02462,diffuse,043
0,1,02463,diffuse,081
0,1,02464,diffuse,187
0,1,02465,diffuse,055
0,1,02466,diffuse,255
0,1,02467,diffuse,287
0,1,02468,diffuse,252
0,1,02469,diffuse,013
0,1,02470,diffuse,051
0,1,02471,diffuse,170
0,1,02472,diffuse,024
1,5,02473,noaurora,006
1,5,02474,noaurora,269
1,5,02475,noaurora,306
1,5,02476,noaurora,201
1,5,02477,noaurora,240
1,5,02478,noaurora,352
1,5,02479,noaurora,186
1,4,02480,moon,248
1,4,02481,moon,008
1,4,02482,moon,211
1,4,02483,moon,231
1,4,02484,moon,018
1,4,02485,moon,114
1,4,02486,moon,004
1,4,02487,moon,247
1,4,02488,moon,077
1,4,02489,moon,333
1,4,02490,moon,011
1,4,02491,moon,289
1,4,02492,moon,004
1,4,02493,moon,311
1,4,02494,moon,235
1,4,02495,moon,188
1,4,02496,moon,306
1,4,02497,moon,200
1,4,02498,moon,128
1,4,02499,moon,168
1,4,02500,moon,351
1,4,02501,moon,218
1,4,02502,moon,130
1,4,02503,moon,163
1,4,02504,moon,332
1,4,02505,moon,028
1,4,02506,moon,104
1,4,02507,moon,034
1,3,02508,cloudy,077
1,3,02509,cloudy,028
1,3,02510,cloudy,341
1,3,02511,cloudy,020
1,3,02512,cloudy,225
1,3,02513,cloudy,299
1,3,02514,cloudy,074
1,3,02515,cloudy,318
1,3,02516,cloudy,309
1,3,02517,cloudy,161
1,3,02518,cloudy,162
1,3,02519,cloudy,159
1,3,02520,cloudy,149
1,3,02521,cloudy,177
1,3,02522,cloudy,063
1,3,02523,cloudy,193
1,3,02524,cloudy,200
1,3,02525,cloudy,200
1,3,02526,cloudy,291
1,3,02527,cloudy,348
1,3,02528,cloudy,154
1,3,02529,cloudy,144
1,3,02530,cloudy,022
1,3,02531,cloudy,316
1,3,02532,cloudy,117
1,3,02533,cloudy,152
1,3,02534,cloudy,177
1,3,02535,cloudy,143
1,3,02536,cloudy,073
1,3,02537,cloudy,112
1,3,02538,cloudy,137
1,3,02539,cloudy,236
1,3,02540,cloudy,202
1,3,02541,cloudy,250
1,3,02542,cloudy,116
1,3,02543,cloudy,014
1,3,02544,cloudy,182
1,3,02545,cloudy,115
1,3,02546,cloudy,201
1,3,02547,cloudy,252
1,3,02548,cloudy,175
1,3,02549,cloudy,263
1,3,02550,cloudy,213
1,3,02551,cloudy,021
1,3,02552,cloudy,267
1,3,02553,cloudy,298
1,3,02554,cloudy,068
1,3,02555,cloudy,103
1,3,02556,cloudy,185
1,3,02557,cloudy,358
1,3,02558,cloudy,092
1,3,02559,cloudy,188
1,3,02560,cloudy,350
1,3,02561,cloudy,168
1,3,02562,cloudy,046
1,3,02563,cloudy,149
1,3,02564,cloudy,086
1,3,02565,cloudy,265
1,3,02566,cloudy,209
1,3,02567,cloudy,117
1,3,02568,cloudy,040
1,3,02569,cloudy,246
1,3,02570,cloudy,100
1,3,02571,cloudy,221
1,3,02572,cloudy,017
1,3,02573,cloudy,015
1,3,02574,cloudy,310
1,3,02575,cloudy,327
1,3,02576,cloudy,262
1,3,02577,cloudy,284
1,3,02578,cloudy,072
1,3,02579,cloudy,031
1,3,02580,cloudy,031
1,3,02581,cloudy,057
1,3,02582,cloudy,044
1,3,02583,cloudy,056
1,3,02584,cloudy,336
1,3,02585,cloudy,101
1,3,02586,cloudy,224
1,3,02587,cloudy,169
1,3,02588,cloudy,077
1,3,02589,cloudy,006
1,3,02590,cloudy,269
1,3,02591,cloudy,306
1,3,02592,cloudy,201
1,3,02593,cloudy,240
1,3,02594,cloudy,352
1,4,02595,moon,330
1,3,02596,cloudy,186
1,3,02597,cloudy,142
1,3,02598,cloudy,125
1,3,02599,cloudy,234
1,3,02600,cloudy,051
1,3,02601,cloudy,246
1,3,02602,cloudy,219
1,3,02603,cloudy,027
1,3,02604,cloudy,049
1,3,02605,cloudy,081
1,3,02606,cloudy,319
1,3,02607,cloudy,178
1,3,02608,cloudy,281
1,3,02609,cloudy,014
1,3,02610,cloudy,005
1,3,02611,cloudy,013
1,3,02612,cloudy,110
1,3,02613,cloudy,151
1,3,02614,cloudy,328
1,3,02615,cloudy,288
1,3,02616,cloudy,284
1,3,02617,cloudy,244
1,3,02618,cloudy,147
1,3,02619,cloudy,123
1,3,02620,cloudy,124
1,3,02621,cloudy,318
1,3,02622,cloudy,209
1,3,02623,cloudy,213
1,3,02624,cloudy,001
1,3,02625,cloudy,299
1,3,02626,cloudy,099
1,3,02627,cloudy,343
1,3,02628,cloudy,300
1,3,02629,cloudy,154
1,3,02630,cloudy,331
1,3,02631,cloudy,277
1,3,02632,cloudy,344
1,3,02633,cloudy,122
1,3,02634,cloudy,008
1,3,02635,cloudy,106
1,3,02636,cloudy,245
1,3,02637,cloudy,316
1,3,02638,cloudy,357
1,3,02639,cloudy,340
1,3,02640,cloudy,111
1,3,02641,cloudy,165
1,3,02642,cloudy,046
1,3,02643,cloudy,095
0,0,02644,arc,249
0,0,02645,arc,075
0,0,02646,arc,033
0,2,02647,discrete,231
0,2,02648,discrete,357
0,2,02649,discrete,333
0,2,02650,discrete,102
0,2,02651,discrete,277
0,2,02652,discrete,345
0,2,02653,discrete,022
0,2,02654,discrete,269
0,2,02655,discrete,114
0,2,02656,discrete,151
0,2,02657,discrete,192
0,2,02658,discrete,052
0,2,02659,discrete,041
0,2,02660,discrete,082
0,2,02661,discrete,100
0,2,02662,discrete,235
0,1,02663,diffuse,106
0,1,02664,diffuse,132
0,1,02665,diffuse,086
0,1,02666,diffuse,332
0,1,02667,diffuse,255
0,1,02668,diffuse,266
0,2,02669,discrete,146
0,2,02670,discrete,143
0,2,02671,discrete,253
0,2,02672,discrete,352
0,2,02673,discrete,035
0,2,02674,discrete,023
0,2,02675,discrete,090
0,2,02676,discrete,140
0,2,02677,discrete,131
0,2,02678,discrete,072
0,2,02679,discrete,161
0,2,02680,discrete,343
0,2,02681,discrete,289
0,2,02682,discrete,235
0,2,02683,discrete,111
0,2,02684,discrete,047
0,2,02685,discrete,215
0,2,02686,discrete,015
0,2,02687,discrete,237
0,2,02688,discrete,267
0,2,02689,discrete,197
0,2,02690,discrete,221
0,2,02691,discrete,221
0,2,02692,discrete,142
0,2,02693,discrete,236
0,2,02694,discrete,011
0,2,02695,discrete,200
0,2,02696,discrete,084
0,2,02697,discrete,226
0,2,02698,discrete,301
0,2,02699,discrete,041
0,2,02700,discrete,030
0,2,02701,discrete,117
0,2,02702,discrete,273
0,2,02703,discrete,252
0,2,02704,discrete,050
0,2,02705,discrete,328
0,2,02706,discrete,233
0,2,02707,discrete,217
0,2,02708,discrete,127
0,2,02709,discrete,040
0,2,02710,discrete,259
0,2,02711,discrete,016
0,2,02712,discrete,164
0,2,02713,discrete,001
0,1,02714,diffuse,122
1,5,02715,noaurora,142
1,5,02716,noaurora,125
1,5,02717,noaurora,234
1,5,02718,noaurora,051
1,5,02719,noaurora,246
1,5,02720,noaurora,219
1,5,02721,noaurora,027
1,5,02722,noaurora,049
1,5,02723,noaurora,081
1,5,02724,noaurora,319
1,5,02725,noaurora,178
1,5,02726,noaurora,281
1,5,02727,noaurora,014
1,5,02728,noaurora,005
1,5,02729,noaurora,013
1,5,02730,noaurora,110
1,5,02731,noaurora,151
1,5,02732,noaurora,328
1,5,02733,noaurora,288
1,5,02734,noaurora,284
1,5,02735,noaurora,244
1,5,02736,noaurora,147
1,5,02737,noaurora,123
1,5,02738,noaurora,124
1,5,02739,noaurora,318
1,5,02740,noaurora,209
1,5,02741,noaurora,213
1,5,02742,noaurora,001
1,5,02743,noaurora,299
1,5,02744,noaurora,099
1,5,02745,noaurora,343
1,5,02746,noaurora,300
1,5,02747,noaurora,154
1,5,02748,noaurora,331
1,5,02749,noaurora,277
1,5,02750,noaurora,344
1,5,02751,noaurora,122
1,5,02752,noaurora,008
1,5,02753,noaurora,106
1,5,02754,noaurora,245
1,5,02755,noaurora,316
1,5,02756,noaurora,357
1,5,02757,noaurora,340
1,5,02758,noaurora,111
1,5,02759,noaurora,165
1,5,02760,noaurora,046
1,5,02761,noaurora,095
1,5,02762,noaurora,244
1,5,02763,noaurora,022
1,5,02764,noaurora,167
1,5,02765,noaurora,171
1,5,02766,noaurora,212
1,5,02767,noaurora,005
1,5,02768,noaurora,221
1,5,02769,noaurora,068
1,5,02770,noaurora,230
1,5,02771,noaurora,137
1,5,02772,noaurora,096
1,5,02773,noaurora,321
1,5,02774,noaurora,315
1,5,02775,noaurora,136
1,5,02776,noaurora,271
1,5,02777,noaurora,056
1,5,02778,noaurora,329
1,5,02779,noaurora,059
1,5,02780,noaurora,263
1,5,02781,noaurora,251
1,5,02782,noaurora,347
1,5,02783,noaurora,151
1,5,02784,noaurora,157
1,5,02785,noaurora,022
1,5,02786,noaurora,272
1,5,02787,noaurora,218
1,5,02788,noaurora,064
1,5,02789,noaurora,117
1,5,02790,noaurora,194
1,5,02791,noaurora,255
1,5,02792,noaurora,342
1,5,02793,noaurora,282
1,5,02794,noaurora,301
1,5,02795,noaurora,307
0,0,02796,arc,008
0,0,02797,arc,291
0,0,02798,arc,306
0,0,02799,arc,305
0,0,02800,arc,006
0,2,02801,discrete,154
0,2,02802,discrete,175
0,2,02803,discrete,290
0,2,02804,discrete,006
0,2,02805,discrete,273
0,2,02806,discrete,215
0,2,02807,discrete,289
0,2,02808,discrete,164
0,2,02809,discrete,298
0,2,02810,discrete,009
0,2,02811,discrete,116
0,2,02812,discrete,198
0,2,02813,discrete,042
0,2,02814,discrete,271
0,2,02815,discrete,002
0,2,02816,discrete,288
0,2,02817,discrete,203
0,2,02818,discrete,270
0,2,02819,discrete,329
0,2,02820,discrete,182
0,2,02821,discrete,239
0,2,02822,discrete,232
0,2,02823,discrete,306
0,2,02824,discrete,129
0,2,02825,discrete,138
0,2,02826,discrete,125
0,2,02827,discrete,061
0,2,02828,discrete,127
0,2,02829,discrete,203
0,2,02830,discrete,150
0,2,02831,discrete,214
0,2,02832,discrete,115
0,2,02833,discrete,114
0,2,02834,discrete,011
0,2,02835,discrete,129
0,2,02836,discrete,034
0,2,02837,discrete,327
0,2,02838,discrete,105
0,2,02839,discrete,076
0,2,02840,discrete,157
0,2,02841,discrete,265
0,0,02842,arc,118
0,0,02843,arc,272
0,0,02844,arc,201
0,0,02845,arc,097
0,0,02846,arc,039
0,0,02847,arc,036
0,0,02848,arc,172
0,0,02849,arc,178
0,0,02850,arc,292
0,0,02851,arc,146
0,0,02852,arc,006
0,0,02853,arc,222
0,0,02854,arc,159
0,0,02855,arc,254
0,0,02856,arc,093
0,0,02857,arc,013
0,0,02858,arc,222
0,0,02859,arc,270
0,1,02860,diffuse,111
0,1,02861,diffuse,052
0,1,02862,diffuse,283
0,1,02863,diffuse,302
0,1,02864,diffuse,342
0,1,02865,diffuse,277
0,1,02866,diffuse,270
0,1,02867,diffuse,017
0,1,02868,diffuse,075
0,1,02869,diffuse,290
0,1,02870,diffuse,105
0,1,02871,diffuse,238
0,1,02872,diffuse,253
0,1,02873,diffuse,039
0,1,02874,diffuse,095
0,1,02875,diffuse,006
0,1,02876,diffuse,077
0,1,02877,diffuse,028
0,1,02878,diffuse,341
0,1,02879,diffuse,020
0,1,02880,diffuse,225
0,1,02881,diffuse,299
0,1,02882,diffuse,074
0,1,02883,diffuse,318
0,1,02884,diffuse,309
0,1,02885,diffuse,161
0,1,02886,diffuse,162
0,1,02887,diffuse,159
0,0,02888,arc,029
0,0,02889,arc,356
0,0,02890,arc,103
0,0,02891,arc,082
0,0,02892,arc,291
0,0,02893,arc,248
0,0,02894,arc,147
0,0,02895,arc,318
0,0,02896,arc,063
0,0,02897,arc,131
0,0,02898,arc,004
0,0,02899,arc,143
0,0,02900,arc,281
0,2,02901,discrete,113
0,2,02902,discrete,229
0,2,02903,discrete,252
0,2,02904,discrete,342
0,2,02905,discrete,203
0,1,02906,diffuse,149
0,1,02907,diffuse,177
0,1,02908,diffuse,063
0,1,02909,diffuse,193
0,1,02910,diffuse,200
0,1,02911,diffuse,200
0,1,02912,diffuse,291
0,1,02913,diffuse,348
0,1,02914,diffuse,154
0,1,02915,diffuse,144
0,1,02916,diffuse,022
0,1,02917,diffuse,316
0,1,02918,diffuse,117
0,0,02919,arc,041
0,0,02920,arc,258
0,1,02921,diffuse,152
0,1,02922,diffuse,177
0,1,02923,diffuse,143
0,1,02924,diffuse,073
0,1,02925,diffuse,112
0,1,02926,diffuse,137
0,1,02927,diffuse,236
0,0,02928,arc,187
0,0,02929,arc,030
0,0,02930,arc,358
0,0,02931,arc,149
0,2,02932,discrete,089
0,2,02933,discrete,126
0,2,02934,discrete,160
0,2,02935,discrete,129
0,2,02936,discrete,178
0,1,02937,diffuse,202
0,1,02938,diffuse,250
0,1,02939,diffuse,116
0,1,02940,diffuse,014
0,1,02941,diffuse,182
0,1,02942,diffuse,115
0,1,02943,diffuse,201
0,1,02944,diffuse,252
0,1,02945,diffuse,175
0,1,02946,diffuse,263
0,1,02947,diffuse,213
0,1,02948,diffuse,021
0,1,02949,diffuse,267
0,1,02950,diffuse,298
0,1,02951,diffuse,068
0,1,02952,diffuse,103
0,1,02953,diffuse,185
0,1,02954,diffuse,358
0,1,02955,diffuse,092
0,1,02956,diffuse,188
0,1,02957,diffuse,350
0,1,02958,diffuse,168
0,1,02959,diffuse,046
0,1,02960,diffuse,149
0,1,02961,diffuse,086
0,1,02962,diffuse,265
0,1,02963,diffuse,209
0,1,02964,diffuse,117
0,1,02965,diffuse,040
0,1,02966,diffuse,246
0,1,02967,diffuse,100
0,2,02968,discrete,067
0,2,02969,discrete,044
0,2,02970,discrete,131
0,2,02971,discrete,268
0,2,02972,discrete,060
0,2,02973,discrete,130
0,2,02974,discrete,212
0,0,02975,arc,032
0,0,02976,arc,034
0,0,02977,arc,310
0,1,02978,diffuse,221
0,1,02979,diffuse,017
0,1,02980,diffuse,015
0,1,02981,diffuse,310
0,1,02982,diffuse,327
0,1,02983,diffuse,262
0,1,02984,diffuse,284
0,1,02985,diffuse,072
0,1,02986,diffuse,031
0,0,02987,arc,162
0,0,02988,arc,018
0,0,02989,arc,133
0,0,02990,arc,230
0,0,02991,arc,022
0,0,02992,arc,321
0,0,02993,arc,158
0,0,02994,arc,258
0,1,02995,diffuse,031
0,1,02996,diffuse,057
0,1,02997,diffuse,044
0,1,02998,diffuse,056
0,1,02999,diffuse,336
0,1,03000,diffuse,101
0,1,03001,diffuse,224
0,1,03002,diffuse,169
0,1,03003,diffuse,077
0,1,03004,diffuse,006
0,1,03005,diffuse,269
0,1,03006,diffuse,306
0,1,03007,diffuse,201
0,1,03008,diffuse,240
0,1,03009,diffuse,352
0,1,03010,diffuse,186
0,1,03011,diffuse,142
0,1,03012,diffuse,125
0,1,03013,diffuse,234
0,1,03014,diffuse,051
0,1,03015,diffuse,246
0,1,03016,diffuse,219
0,1,03017,diffuse,027
0,1,03018,diffuse,049
0,1,03019,diffuse,081
0,1,03020,diffuse,319
0,0,03021,arc,298
0,0,03022,arc,327
